1, 1, 1, 229401, 0, 15, 37, 11, 6, 2012, 15
1, 1, 1, 226792, 0, 16, 1, 11, 6, 2012, 15
1, 1, 1, 230579, 0, 16, 14, 11, 6, 2012, 15
1, 1, 1, 65296, 0, 16, 51, 11, 6, 2012, 15
1, 1, 1, 44867, 0, 17, 1, 11, 6, 2012, 15
1, 1, 1, 44866, 0, 17, 2, 11, 6, 2012, 15
1, 1, 1, 44874, 0, 17, 5, 11, 6, 2012, 15
1, 1, 1, 226792, 0, 6, 48, 11, 7, 2012, 15
1, 1, 1, 44866, 0, 8, 51, 11, 7, 2012, 15
1, 1, 1, 44874, 0, 8, 53, 11, 7, 2012, 15
1, 1, 1, 44867, 0, 8, 55, 11, 7, 2012, 15
1, 1, 1, 65296, 0, 9, 14, 11, 7, 2012, 15
1, 1, 1, 230579, 0, 9, 16, 11, 7, 2012, 15
1, 1, 1, 230579, 0, 9, 33, 11, 7, 2012, 15
1, 1, 1, 230579, 0, 9, 33, 11, 7, 2012, 15
1, 1, 1, 230579, 0, 15, 4, 11, 7, 2012, 15
1, 1, 1, 226792, 0, 16, 0, 11, 7, 2012, 15
1, 1, 1, 44867, 0, 17, 0, 11, 7, 2012, 15
1, 1, 1, 65296, 0, 17, 10, 11, 7, 2012, 15
1, 1, 1, 44874, 0, 17, 11, 11, 7, 2012, 15
1, 1, 1, 44866, 0, 17, 11, 11, 7, 2012, 15
1, 1, 1, 226792, 0, 6, 46, 11, 8, 2012, 15
1, 1, 1, 230579, 0, 8, 38, 11, 8, 2012, 15
1, 1, 1, 44874, 0, 8, 51, 11, 8, 2012, 15
1, 1, 1, 44866, 0, 8, 52, 11, 8, 2012, 15
1, 1, 1, 44867, 0, 8, 55, 11, 8, 2012, 15
1, 1, 1, 65296, 0, 10, 16, 11, 8, 2012, 15
1, 1, 1, 206767, 0, 10, 52, 11, 8, 2012, 0
1, 1, 1, 226792, 0, 15, 46, 11, 8, 2012, 15
1, 1, 1, 230579, 0, 16, 7, 11, 8, 2012, 15
1, 1, 1, 65296, 0, 16, 29, 11, 8, 2012, 15
1, 1, 1, 206767, 0, 16, 52, 11, 8, 2012, 0
1, 1, 1, 44867, 0, 17, 0, 11, 8, 2012, 15
1, 1, 1, 44866, 0, 17, 10, 11, 8, 2012, 15
1, 1, 1, 44874, 0, 17, 10, 11, 8, 2012, 15
1, 1, 1, 226792, 0, 6, 47, 11, 9, 2012, 15
1, 1, 1, 229401, 0, 7, 29, 11, 9, 2012, 15
