1, 1, 1, 226792, 0, 15, 10, 7, 27, 2012, 15
1, 1, 1, 229401, 0, 15, 13, 7, 27, 2012, 15
1, 1, 1, 44867, 0, 16, 2, 7, 27, 2012, 15
1, 1, 1, 65296, 0, 16, 2, 7, 27, 2012, 15
1, 1, 1, 44866, 0, 16, 3, 7, 27, 2012, 15
1, 1, 1, 2228530, 0, 16, 4, 7, 27, 2012, 15
1, 1, 1, 44874, 0, 16, 4, 7, 27, 2012, 15
1, 1, 1, 226792, 0, 7, 26, 7, 28, 2012, 15
1, 1, 1, 52249, 0, 7, 58, 7, 28, 2012, 15
1, 1, 1, 52249, 0, 12, 9, 7, 28, 2012, 15
1, 1, 1, 226792, 0, 13, 26, 7, 28, 2012, 15
1, 1, 1, 52249, 0, 18, 55, 7, 28, 2012, 15
1, 1, 1, 52249, 0, 22, 36, 7, 28, 2012, 15
1, 1, 1, 52249, 0, 10, 0, 7, 29, 2012, 15
1, 1, 1, 52249, 0, 12, 29, 7, 29, 2012, 15
1, 1, 1, 226792, 0, 7, 6, 7, 30, 2012, 15
1, 1, 1, 229401, 0, 9, 25, 7, 30, 2012, 15
1, 1, 1, 44874, 0, 11, 51, 7, 30, 2012, 15
1, 1, 1, 44867, 0, 11, 56, 7, 30, 2012, 15
1, 1, 1, 44866, 0, 11, 56, 7, 30, 2012, 15
1, 1, 1, 65296, 0, 12, 22, 7, 30, 2012, 15
1, 1, 1, 226792, 0, 15, 6, 7, 30, 2012, 15
1, 1, 1, 229401, 0, 15, 6, 7, 30, 2012, 15
1, 1, 1, 44867, 0, 15, 39, 7, 30, 2012, 15
1, 1, 1, 65296, 0, 19, 37, 7, 30, 2012, 15
1, 1, 1, 44866, 0, 20, 2, 7, 30, 2012, 15
1, 1, 1, 44874, 0, 20, 2, 7, 30, 2012, 15
1, 1, 1, 226792, 0, 6, 51, 7, 31, 2012, 15
1, 1, 1, 44874, 0, 11, 49, 7, 31, 2012, 15
1, 1, 1, 44866, 0, 11, 57, 7, 31, 2012, 15
1, 1, 1, 44874, 0, 11, 58, 7, 31, 2012, 15
1, 1, 1, 226792, 0, 14, 52, 7, 31, 2012, 15
1, 1, 1, 2228530, 0, 16, 1, 7, 31, 2012, 15
1, 1, 1, 44866, 0, 17, 2, 7, 31, 2012, 15
1, 1, 1, 44874, 0, 20, 7, 7, 31, 2012, 15
1, 1, 1, 2228530, 0, 20, 9, 7, 31, 2012, 15
1, 1, 1, 226792, 0, 6, 59, 8, 1, 2012, 15
1, 1, 1, 44874, 0, 11, 50, 8, 1, 2012, 15
1, 1, 1, 44867, 0, 11, 54, 8, 1, 2012, 15
1, 1, 1, 65296, 0, 12, 27, 8, 1, 2012, 15
1, 1, 1, 226792, 0, 15, 1, 8, 1, 2012, 15
1, 1, 1, 2228530, 0, 16, 0, 8, 1, 2012, 15
1, 1, 1, 44867, 0, 20, 0, 8, 1, 2012, 15
1, 1, 1, 65296, 0, 20, 5, 8, 1, 2012, 15
1, 1, 1, 44874, 0, 20, 6, 8, 1, 2012, 15
1, 1, 1, 2228530, 0, 20, 7, 8, 1, 2012, 15
1, 1, 1, 226792, 0, 6, 49, 8, 2, 2012, 15
1, 1, 1, 229401, 0, 9, 15, 8, 2, 2012, 15
1, 1, 1, 206767, 0, 10, 9, 8, 2, 2012, 0
1, 1, 1, 44874, 0, 11, 56, 8, 2, 2012, 15
1, 1, 1, 44867, 0, 11, 57, 8, 2, 2012, 15
1, 1, 1, 44866, 0, 11, 58, 8, 2, 2012, 15
1, 1, 1, 65296, 0, 12, 3, 8, 2, 2012, 15
1, 1, 1, 226792, 0, 12, 56, 8, 2, 2012, 15
