1, 1, 1, 89297, 0, 13, 57, 2, 1, 2012, 15
1, 1, 1, 226792, 0, 14, 15, 2, 1, 2012, 15
1, 1, 1, 228385, 0, 14, 44, 2, 1, 2012, 15
1, 1, 1, 227033, 0, 15, 15, 2, 1, 2012, 15
1, 1, 1, 52249, 0, 18, 37, 2, 1, 2012, 1
1, 1, 1, 44867, 0, 19, 57, 2, 1, 2012, 15
1, 1, 1, 225709, 0, 19, 58, 2, 1, 2012, 15
1, 1, 1, 65296, 0, 19, 58, 2, 1, 2012, 15
1, 1, 1, 89297, 0, 19, 59, 2, 1, 2012, 15
1, 1, 1, 44866, 0, 20, 0, 2, 1, 2012, 15
1, 1, 1, 226792, 0, 7, 0, 2, 2, 2012, 15
1, 1, 1, 227033, 0, 7, 7, 2, 2, 2012, 15
